ProductID,Date,Zip,Units,Revenue
681,2000-02-15,33414,1,629.737500
681,2000-02-15,44221,1,629.737500
681,2000-02-15,45150,1,629.737500
681,2000-02-15,45211,1,629.737500
681,2000-02-15,45695,1,629.737500
681,2000-02-15,48602,1,629.737500
681,2000-02-15,50237,1,629.737500
681,2000-02-15,51249,1,629.737500
681,2000-02-15,55965,1,629.737500
681,2000-02-15,61832,1,629.737500
681,2000-02-15,73742,1,629.737500
681,2000-02-15,78572,1,629.737500
681,2000-02-15,80004,1,629.737500
681,2000-02-15,85260,1,644.962500
681,2000-02-15,87710,1,629.737500
681,2000-02-15,88021,1,629.737500
681,2000-02-15,94043,1,644.962500
681,2000-02-15,94044,1,644.962500
681,2000-02-15,97132,1,629.737500
683,2000-02-15,07083,1,788.025000
683,2000-02-15,07675,1,788.025000
683,2000-02-15,07748,1,788.025000
683,2000-02-15,08088,1,788.025000
683,2000-02-15,12225,1,775.162500
683,2000-02-15,18651,1,788.025000
683,2000-02-15,21222,1,788.025000
683,2000-02-15,23824,1,788.025000
683,2000-02-15,29073,1,788.025000
683,2000-02-15,29316,1,788.025000
683,2000-02-15,30642,1,788.025000
683,2000-02-15,35216,1,788.025000
683,2000-02-15,43944,1,788.025000
683,2000-02-15,44710,1,788.025000
683,2000-02-15,45152,1,788.025000
683,2000-02-15,60453,1,788.025000
683,2000-02-15,66106,1,788.025000
683,2000-02-15,75244,1,788.025000
683,2000-02-15,77705,1,788.025000
683,2000-02-15,79606,1,788.025000
683,2000-02-15,80005,1,788.025000
683,2000-02-15,94510,1,803.250000
687,2000-02-15,10305,1,445.987500
687,2000-02-15,10954,1,445.987500
687,2000-02-15,13350,1,445.987500
687,2000-02-15,32177,1,445.987500
687,2000-02-15,43123,1,445.987500
687,2000-02-15,43920,1,445.987500
687,2000-02-15,44067,1,445.987500
687,2000-02-15,46142,1,445.987500
687,2000-02-15,48519,1,445.987500
687,2000-02-15,48602,1,445.987500
687,2000-02-15,48906,1,445.987500
687,2000-02-15,53188,1,445.987500
687,2000-02-15,53703,1,445.987500
687,2000-02-15,76542,1,445.987500
687,2000-02-15,78258,2,891.975000
687,2000-02-15,80116,1,445.987500
687,2000-02-15,85027,1,445.987500
687,2000-02-15,89506,1,445.987500
687,2000-02-15,95062,1,452.287500
702,2000-02-15,02771,1,286.072500
702,2000-02-15,07960,1,286.072500
702,2000-02-15,17315,1,286.072500
702,2000-02-15,47446,1,286.072500
702,2000-02-15,70433,1,286.072500
702,2000-02-15,71106,1,286.072500
702,2000-02-15,80433,1,286.072500
702,2000-02-15,89117,1,286.072500
702,2000-02-15,92337,1,286.072500
713,2000-02-15,05250,1,160.072500
713,2000-02-15,37069,1,160.072500
713,2000-02-15,37190,1,160.072500
713,2000-02-15,50501,1,160.072500
713,2000-02-15,77064,1,160.072500
713,2000-02-15,93546,1,160.072500
714,2000-02-15,27051,1,160.072500
714,2000-02-15,28425,1,160.072500
714,2000-02-15,50648,1,160.072500
714,2000-02-15,74452,1,160.072500
714,2000-02-15,78727,1,160.072500
714,2000-02-15,83686,1,160.072500
714,2000-02-15,92663,1,160.072500
714,2000-02-15,97355,1,160.072500
725,2000-02-15,07004,1,115.447500
725,2000-02-15,08803,1,115.447500
725,2000-02-15,14586,1,115.447500
725,2000-02-15,15061,1,115.447500
725,2000-02-15,19490,1,115.447500
725,2000-02-15,20155,1,115.447500
725,2000-02-15,21214,1,115.447500
725,2000-02-15,21234,1,115.447500
725,2000-02-15,25143,1,115.447500
725,2000-02-15,28730,1,115.447500
725,2000-02-15,29681,1,115.447500
725,2000-02-15,29690,1,115.447500
725,2000-02-15,30549,1,115.447500
725,2000-02-15,35188,1,115.447500
725,2000-02-15,38366,1,115.447500
725,2000-02-15,43832,1,115.447500
725,2000-02-15,43933,1,115.447500
725,2000-02-15,48114,1,115.447500
725,2000-02-15,56347,1,115.447500
725,2000-02-15,60441,1,115.447500
725,2000-02-15,60544,1,115.447500
725,2000-02-15,72711,1,115.447500
725,2000-02-15,77355,1,115.447500
725,2000-02-15,77541,1,115.447500
725,2000-02-15,84701,1,115.447500
725,2000-02-15,85249,1,115.447500
725,2000-02-15,87410,1,115.447500
725,2000-02-15,92324,1,115.447500
725,2000-02-15,92503,1,115.447500
725,2000-02-15,93274,1,115.447500
725,2000-02-15,93460,1,115.447500
725,2000-02-15,97201,1,115.447500
725,2000-02-15,97391,1,115.447500
726,2000-02-15,08037,1,115.447500
726,2000-02-15,12525,1,115.447500
726,2000-02-15,21213,1,115.447500
726,2000-02-15,22655,1,115.447500
726,2000-02-15,26444,1,115.447500
726,2000-02-15,29334,1,115.447500
726,2000-02-15,30204,2,230.895000
726,2000-02-15,34241,2,230.895000
726,2000-02-15,37129,1,115.447500
726,2000-02-15,38835,1,115.447500
726,2000-02-15,40311,1,115.447500
726,2000-02-15,44902,1,115.447500
726,2000-02-15,49544,1,115.447500
726,2000-02-15,53149,1,115.447500
726,2000-02-15,55386,1,115.447500
726,2000-02-15,66938,1,115.447500
726,2000-02-15,67661,1,115.447500
726,2000-02-15,71423,1,115.447500
726,2000-02-15,75028,2,230.895000
726,2000-02-15,76031,1,115.447500
726,2000-02-15,77662,1,115.447500
726,2000-02-15,78613,1,115.447500
726,2000-02-15,80421,1,115.447500
726,2000-02-15,80466,1,115.447500
726,2000-02-15,80631,1,115.447500
726,2000-02-15,84501,1,115.447500
726,2000-02-15,85205,1,115.447500
726,2000-02-15,85219,1,115.447500
726,2000-02-15,85342,1,115.447500
726,2000-02-15,86004,1,115.447500
726,2000-02-15,87176,1,115.447500
726,2000-02-15,95949,1,115.447500
726,2000-02-15,97306,1,115.447500
726,2000-02-15,99205,1,115.447500
727,2000-02-15,08853,1,62.947500
727,2000-02-15,12533,1,68.197500
727,2000-02-15,18041,1,62.947500
727,2000-02-15,23002,1,62.947500
727,2000-02-15,25670,1,62.947500
727,2000-02-15,26704,1,62.947500
727,2000-02-15,27244,1,62.947500
727,2000-02-15,30753,1,62.947500
727,2000-02-15,32541,1,62.947500
727,2000-02-15,33175,1,68.197500
727,2000-02-15,36351,1,62.947500
727,2000-02-15,39455,1,62.947500
727,2000-02-15,42337,1,62.947500
727,2000-02-15,44449,1,62.947500
727,2000-02-15,48451,1,62.947500
727,2000-02-15,49091,1,62.947500
727,2000-02-15,60449,1,68.197500
727,2000-02-15,62821,1,62.947500
727,2000-02-15,63021,1,62.947500
727,2000-02-15,75605,1,62.947500
727,2000-02-15,85381,1,62.947500
727,2000-02-15,90264,3,188.842500
727,2000-02-15,91980,1,62.947500
727,2000-02-15,92069,1,62.947500
727,2000-02-15,92307,1,62.947500
727,2000-02-15,92571,1,62.947500
727,2000-02-15,94704,1,62.947500
727,2000-02-15,94954,1,62.947500
727,2000-02-15,95490,1,68.197500
727,2000-02-15,95746,1,62.947500
728,2000-02-15,07036,1,62.947500
728,2000-02-15,16635,1,62.947500
728,2000-02-15,27896,1,62.947500
728,2000-02-15,29575,1,62.947500
728,2000-02-15,30740,1,68.197500
728,2000-02-15,32720,1,62.947500
728,2000-02-15,32750,1,62.947500
728,2000-02-15,33139,1,62.947500
728,2000-02-15,33190,1,68.197500
728,2000-02-15,33409,1,62.947500
728,2000-02-15,34234,1,62.947500
728,2000-02-15,34683,1,62.947500
728,2000-02-15,37871,1,62.947500
728,2000-02-15,37918,1,68.197500
728,2000-02-15,38474,1,62.947500
728,2000-02-15,39571,1,62.947500
728,2000-02-15,40045,1,68.197500
728,2000-02-15,45302,1,62.947500
728,2000-02-15,48850,1,62.947500
728,2000-02-15,61102,1,62.947500
728,2000-02-15,70072,1,62.947500
728,2000-02-15,76114,1,62.947500
728,2000-02-15,77494,1,62.947500
728,2000-02-15,77541,1,62.947500
728,2000-02-15,78155,1,62.947500
728,2000-02-15,79925,1,62.947500
728,2000-02-15,83401,1,68.197500
728,2000-02-15,90265,4,251.790000
728,2000-02-15,92324,1,62.947500
728,2000-02-15,93444,1,62.947500
728,2000-02-15,97206,1,62.947500
729,2000-02-15,11951,1,301.822500
729,2000-02-15,28658,1,301.822500
729,2000-02-15,55008,1,301.822500
729,2000-02-15,62260,1,301.822500
730,2000-02-15,33428,1,301.822500
730,2000-02-15,44413,1,301.822500
730,2000-02-15,44446,1,301.822500
739,2000-02-15,06762,1,170.572500
739,2000-02-15,28110,1,170.572500
739,2000-02-15,37938,1,170.572500
739,2000-02-15,39307,1,170.572500
739,2000-02-15,57702,1,170.572500
739,2000-02-15,64070,1,170.572500
739,2000-02-15,70454,1,170.572500
739,2000-02-15,71240,1,170.572500
739,2000-02-15,75126,1,170.572500
739,2000-02-15,77590,1,170.572500
739,2000-02-15,92028,1,170.572500
739,2000-02-15,94506,1,170.572500
739,2000-02-15,95032,1,170.572500
739,2000-02-15,97836,1,170.572500
740,2000-02-15,06804,1,170.572500
740,2000-02-15,08094,1,170.572500
740,2000-02-15,21009,1,170.572500
740,2000-02-15,21791,1,170.572500
740,2000-02-15,24317,1,170.572500
740,2000-02-15,28557,1,170.572500
740,2000-02-15,29605,1,170.572500
740,2000-02-15,29644,1,170.572500
740,2000-02-15,31543,1,170.572500
740,2000-02-15,33067,1,170.572500
740,2000-02-15,36330,1,170.572500
740,2000-02-15,37920,1,170.572500
740,2000-02-15,40906,1,170.572500
740,2000-02-15,41039,1,170.572500
740,2000-02-15,42717,1,170.572500
740,2000-02-15,72834,1,170.572500
740,2000-02-15,77422,2,341.145000
740,2000-02-15,85650,1,170.572500
740,2000-02-15,95120,1,170.572500
740,2000-02-15,95134,1,170.572500
740,2000-02-15,97053,1,170.572500
740,2000-02-15,97080,1,165.322500
744,2000-02-15,89103,1,270.322500
747,2000-02-15,25674,1,291.322500
747,2000-02-15,27298,1,291.322500
747,2000-02-15,29445,1,291.322500
747,2000-02-15,47610,1,291.322500
747,2000-02-15,59044,1,291.322500
747,2000-02-15,92021,1,291.322500
747,2000-02-15,99207,1,291.322500
748,2000-02-15,80017,1,291.322500
748,2000-02-15,89014,1,291.322500
748,2000-02-15,97132,1,291.322500
748,2000-02-15,97325,1,291.322500
748,2000-02-15,97760,1,291.322500
753,2000-02-15,21758,1,244.072500
753,2000-02-15,30092,1,244.072500
753,2000-02-15,32732,1,244.072500
753,2000-02-15,62801,1,244.072500
753,2000-02-15,69351,1,241.447500
753,2000-02-15,75041,1,244.072500
753,2000-02-15,85326,1,244.072500
753,2000-02-15,85381,1,244.072500
753,2000-02-15,92065,1,244.072500
753,2000-02-15,97034,1,244.072500
753,2000-02-15,97386,1,244.072500
753,2000-02-15,98272,1,244.072500
753,2000-02-15,98501,1,241.447500
754,2000-02-15,15126,1,244.072500
754,2000-02-15,23227,1,244.072500
754,2000-02-15,30549,1,244.072500
754,2000-02-15,35094,1,244.072500
754,2000-02-15,59405,1,241.447500
754,2000-02-15,69354,1,244.072500
754,2000-02-15,71913,1,244.072500
754,2000-02-15,78520,1,244.072500
754,2000-02-15,81526,1,241.447500
754,2000-02-15,85207,1,241.447500
754,2000-02-15,95148,1,241.447500
754,2000-02-15,98682,1,241.447500
757,2000-02-15,08846,1,83.947500
757,2000-02-15,08876,1,83.947500
757,2000-02-15,10013,1,83.947500
757,2000-02-15,25705,1,83.947500
757,2000-02-15,29851,1,83.947500
757,2000-02-15,30622,1,83.947500
757,2000-02-15,43545,1,83.947500
757,2000-02-15,43933,2,167.895000
757,2000-02-15,44425,1,83.947500
757,2000-02-15,48473,1,83.947500
757,2000-02-15,54311,1,83.947500
757,2000-02-15,54401,1,83.947500
757,2000-02-15,74137,1,83.947500
757,2000-02-15,75683,1,83.947500
757,2000-02-15,77449,2,167.895000
757,2000-02-15,77627,1,83.947500
757,2000-02-15,85544,1,83.947500
757,2000-02-15,90265,3,251.842500
757,2000-02-15,90505,1,83.947500
757,2000-02-15,91302,1,83.947500
757,2000-02-15,92536,1,83.947500
757,2000-02-15,92821,1,83.947500
757,2000-02-15,97420,1,83.947500
758,2000-02-15,06470,1,83.947500
758,2000-02-15,08020,1,83.947500
758,2000-02-15,08043,1,83.947500
758,2000-02-15,12549,1,83.947500
758,2000-02-15,17552,1,83.947500
758,2000-02-15,17554,1,83.947500
758,2000-02-15,18103,1,83.947500
758,2000-02-15,24853,1,83.947500
758,2000-02-15,28278,1,83.947500
758,2000-02-15,28379,1,83.947500
758,2000-02-15,28771,1,83.947500
758,2000-02-15,30005,1,83.947500
758,2000-02-15,34293,1,83.947500
758,2000-02-15,41731,1,83.947500
758,2000-02-15,46375,1,83.947500
758,2000-02-15,47905,1,83.947500
758,2000-02-15,48197,1,83.947500
758,2000-02-15,55389,1,83.947500
758,2000-02-15,61326,1,83.947500
758,2000-02-15,67013,1,83.947500
758,2000-02-15,70356,1,83.947500
758,2000-02-15,75633,1,83.947500
758,2000-02-15,76543,1,83.947500
758,2000-02-15,78613,1,83.947500
758,2000-02-15,80421,1,83.947500
758,2000-02-15,97055,1,83.947500
767,2000-02-15,15314,1,104.947500
767,2000-02-15,27407,1,104.947500
767,2000-02-15,29073,1,104.947500
767,2000-02-15,30189,1,104.947500
767,2000-02-15,33178,1,104.947500
767,2000-02-15,33521,1,104.947500
767,2000-02-15,34474,1,104.947500
767,2000-02-15,37379,1,104.947500
767,2000-02-15,43011,1,104.947500
767,2000-02-15,48111,1,104.947500
767,2000-02-15,62092,1,104.947500
767,2000-02-15,72120,1,104.947500
767,2000-02-15,75656,1,104.947500
767,2000-02-15,77612,1,104.947500
767,2000-02-15,90620,1,104.947500
767,2000-02-15,91042,1,104.947500
767,2000-02-15,91910,1,104.947500
767,2000-02-15,91911,1,104.947500
767,2000-02-15,92262,1,104.947500
767,2000-02-15,92688,1,104.947500
767,2000-02-15,93268,3,314.842500
767,2000-02-15,95482,1,104.947500
768,2000-02-15,16503,1,104.947500
768,2000-02-15,23111,1,104.947500
768,2000-02-15,27408,1,104.947500
768,2000-02-15,28613,1,104.947500
768,2000-02-15,30213,1,104.947500
768,2000-02-15,32086,1,104.947500
768,2000-02-15,34470,1,104.947500
768,2000-02-15,38125,1,104.947500
768,2000-02-15,42320,1,104.947500
768,2000-02-15,43056,2,209.895000
768,2000-02-15,43138,1,104.947500
768,2000-02-15,47030,1,104.947500
768,2000-02-15,49329,1,104.947500
768,2000-02-15,50263,1,104.947500
768,2000-02-15,60914,1,104.947500
768,2000-02-15,75551,1,104.947500
768,2000-02-15,85310,1,104.947500
768,2000-02-15,94044,1,104.947500
768,2000-02-15,94506,1,104.947500
768,2000-02-15,95490,1,104.947500
768,2000-02-15,98027,1,104.947500
768,2000-02-15,99006,1,104.947500
769,2000-02-15,07512,1,257.197500
769,2000-02-15,17833,1,257.197500
769,2000-02-15,25865,1,257.197500
769,2000-02-15,29527,1,257.197500
769,2000-02-15,29710,1,257.197500
769,2000-02-15,37025,1,257.197500
769,2000-02-15,38133,1,257.197500
769,2000-02-15,38311,1,251.947500
769,2000-02-15,39652,1,257.197500
769,2000-02-15,44805,1,257.197500
769,2000-02-15,49449,1,257.197500
769,2000-02-15,50207,1,257.197500
769,2000-02-15,62056,1,257.197500
769,2000-02-15,68135,1,257.197500
769,2000-02-15,68310,1,257.197500
769,2000-02-15,71051,1,257.197500
769,2000-02-15,71854,1,257.197500
769,2000-02-15,89048,1,257.197500
769,2000-02-15,92009,1,257.197500
769,2000-02-15,92314,1,257.197500
769,2000-02-15,92595,1,257.197500
770,2000-02-15,07843,1,257.197500
770,2000-02-15,08828,1,257.197500
770,2000-02-15,19943,1,257.197500
770,2000-02-15,20678,1,257.197500
770,2000-02-15,29445,1,257.197500
770,2000-02-15,33068,1,257.197500
770,2000-02-15,34285,1,257.197500
770,2000-02-15,39364,1,257.197500
770,2000-02-15,40336,1,257.197500
770,2000-02-15,42519,1,257.197500
770,2000-02-15,46393,1,257.197500
770,2000-02-15,46737,1,257.197500
770,2000-02-15,47150,1,257.197500
770,2000-02-15,48034,3,771.592500
770,2000-02-15,50595,1,257.197500
770,2000-02-15,60411,1,257.197500
770,2000-02-15,66040,1,257.197500
770,2000-02-15,73505,1,257.197500
770,2000-02-15,77034,1,257.197500
770,2000-02-15,79107,1,257.197500
770,2000-02-15,91765,1,257.197500
770,2000-02-15,93638,1,257.197500
770,2000-02-15,97478,1,257.197500
770,2000-02-15,97525,1,257.197500
771,2000-02-15,27544,1,165.322500
771,2000-02-15,34609,1,165.322500
771,2000-02-15,36867,1,165.322500
771,2000-02-15,43119,1,165.322500
771,2000-02-15,47635,1,165.322500
771,2000-02-15,50501,1,165.322500
771,2000-02-15,80011,1,165.322500
772,2000-02-15,15317,1,165.322500
772,2000-02-15,21237,1,165.322500
772,2000-02-15,22851,1,165.322500
772,2000-02-15,28117,1,165.322500
772,2000-02-15,28301,1,165.322500
772,2000-02-15,30253,1,165.322500
772,2000-02-15,48642,1,165.322500
772,2000-02-15,85332,1,165.322500
795,2000-02-15,08816,1,275.572500
795,2000-02-15,17362,1,275.572500
795,2000-02-15,30080,1,275.572500
795,2000-02-15,30809,1,275.572500
795,2000-02-15,32779,1,272.947500
795,2000-02-15,68939,1,275.572500
795,2000-02-15,70456,1,275.572500
795,2000-02-15,80433,1,275.572500
795,2000-02-15,83401,1,275.572500
795,2000-02-15,89706,1,275.572500
795,2000-02-15,92886,1,275.572500
795,2000-02-15,93301,1,275.572500
795,2000-02-15,95006,1,275.572500
795,2000-02-15,95120,1,275.572500
795,2000-02-15,95634,1,275.572500
795,2000-02-15,97448,1,275.572500
795,2000-02-15,97520,1,275.572500
795,2000-02-15,98205,1,275.572500
795,2000-02-15,98387,1,275.572500
796,2000-02-15,30542,1,275.572500
796,2000-02-15,58374,1,275.572500
796,2000-02-15,75672,1,275.572500
796,2000-02-15,76205,1,275.572500
796,2000-02-15,80224,1,275.572500
796,2000-02-15,80538,1,275.572500
796,2000-02-15,84057,1,275.572500
796,2000-02-15,92019,1,275.572500
796,2000-02-15,92025,1,275.572500
796,2000-02-15,92067,1,275.572500
796,2000-02-15,92688,1,275.572500
796,2000-02-15,94923,1,275.572500
796,2000-02-15,97223,1,275.572500
796,2000-02-15,97701,1,275.572500
796,2000-02-15,98394,1,275.572500
797,2000-02-15,06410,1,301.822500
797,2000-02-15,07013,1,301.822500
797,2000-02-15,08016,1,301.822500
797,2000-02-15,11704,1,301.822500
797,2000-02-15,16066,1,301.822500
797,2000-02-15,16901,1,301.822500
797,2000-02-15,18944,1,301.822500
797,2000-02-15,22405,1,301.822500
797,2000-02-15,27317,1,301.822500
797,2000-02-15,28027,1,301.822500
797,2000-02-15,29152,1,301.822500
797,2000-02-15,33810,2,603.645000
797,2000-02-15,36619,1,301.822500
797,2000-02-15,40440,1,301.822500
797,2000-02-15,46217,1,301.822500
797,2000-02-15,46901,1,301.822500
797,2000-02-15,48159,1,301.822500
797,2000-02-15,53090,1,301.822500
797,2000-02-15,59718,1,301.822500
797,2000-02-15,61801,1,301.822500
797,2000-02-15,63117,1,301.822500
797,2000-02-15,63376,2,603.645000
797,2000-02-15,66218,1,301.822500
797,2000-02-15,68504,1,301.822500
797,2000-02-15,76086,1,301.822500
797,2000-02-15,78108,1,301.822500
797,2000-02-15,83340,1,301.822500
797,2000-02-15,84653,2,603.645000
797,2000-02-15,85283,1,301.822500
797,2000-02-15,90630,1,301.822500
797,2000-02-15,93662,1,301.822500
797,2000-02-15,94513,1,301.822500
797,2000-02-15,95519,1,301.822500
797,2000-02-15,97141,1,301.822500
797,2000-02-15,98406,1,301.822500
797,2000-02-15,98584,2,603.645000
797,2000-02-15,99323,1,301.822500
801,2000-02-15,36109,1,288.697500
823,2000-02-15,33013,1,619.447500
833,2000-02-15,29105,1,803.197500
833,2000-02-15,29412,1,787.447500
833,2000-02-15,33647,1,803.197500
833,2000-02-15,61058,1,797.947500
833,2000-02-15,77571,1,803.197500
833,2000-02-15,78240,1,797.947500
833,2000-02-15,85643,1,803.197500
837,2000-02-15,37865,1,839.947500
837,2000-02-15,47150,1,813.697500
837,2000-02-15,53151,1,813.697500
837,2000-02-15,63129,1,813.697500
837,2000-02-15,76039,1,813.697500
837,2000-02-15,76712,1,839.947500
837,2000-02-15,82414,1,813.697500
838,2000-02-15,20653,1,918.697500
838,2000-02-15,23693,1,934.447500
838,2000-02-15,26041,1,944.947500
838,2000-02-15,28027,1,929.197500
838,2000-02-15,32119,1,929.197500
838,2000-02-15,34450,1,934.447500
838,2000-02-15,35007,1,934.447500
838,2000-02-15,39307,1,934.447500
838,2000-02-15,49333,1,929.197500
838,2000-02-15,55412,1,939.697500
838,2000-02-15,55981,1,929.197500
838,2000-02-15,57522,1,929.197500
838,2000-02-15,71111,1,934.447500
838,2000-02-15,75480,1,913.447500
838,2000-02-15,76053,1,934.447500
838,2000-02-15,76542,1,934.447500
838,2000-02-15,80906,1,944.947500
838,2000-02-15,85223,1,944.947500
838,2000-02-15,85715,1,934.447500
838,2000-02-15,87114,1,929.197500
838,2000-02-15,94550,1,934.447500
842,2000-02-15,68901,1,750.697500
847,2000-02-15,23464,1,603.697500
847,2000-02-15,24141,1,603.697500
847,2000-02-15,32680,1,603.697500
847,2000-02-15,35968,1,603.697500
847,2000-02-15,40205,1,577.447500
847,2000-02-15,48631,1,603.697500
847,2000-02-15,70121,1,603.697500
847,2000-02-15,70615,1,603.697500
847,2000-02-15,72342,1,603.697500
847,2000-02-15,72374,1,577.447500
852,2000-02-15,07719,1,745.447500
852,2000-02-15,13456,1,745.447500
852,2000-02-15,15203,1,745.447500
852,2000-02-15,27215,1,745.447500
852,2000-02-15,33186,1,745.447500
852,2000-02-15,34997,1,771.697500
852,2000-02-15,40207,1,771.697500
852,2000-02-15,45648,1,745.447500
852,2000-02-15,48326,1,771.697500
852,2000-02-15,70710,1,745.447500
852,2000-02-15,75229,1,771.697500
852,2000-02-15,77521,1,745.447500
852,2000-02-15,91773,1,671.947500
852,2000-02-15,92307,1,771.697500
853,2000-02-15,29582,1,456.697500
862,2000-02-15,29483,1,162.697500
862,2000-02-15,31305,1,304.447500
863,2000-02-15,28269,1,304.447500
863,2000-02-15,94595,1,304.447500
901,2000-02-15,08108,1,409.447500
901,2000-02-15,15433,1,409.447500
901,2000-02-15,17751,1,409.447500
901,2000-02-15,20194,1,409.447500
901,2000-02-15,23608,2,818.895000
901,2000-02-15,27529,1,409.447500
901,2000-02-15,27804,1,409.447500
901,2000-02-15,28081,1,409.447500
901,2000-02-15,29053,1,409.447500
901,2000-02-15,30076,1,409.447500
901,2000-02-15,30121,1,409.447500
901,2000-02-15,32117,1,409.447500
901,2000-02-15,36870,1,409.447500
901,2000-02-15,46319,1,409.447500
901,2000-02-15,48034,1,409.447500
901,2000-02-15,80124,1,409.447500
901,2000-02-15,87116,1,409.447500
901,2000-02-15,90057,2,818.895000
901,2000-02-15,97201,1,409.447500
910,2000-02-15,06108,1,414.697500
910,2000-02-15,07005,1,414.697500
910,2000-02-15,11743,1,414.697500
910,2000-02-15,12083,1,414.697500
910,2000-02-15,17402,1,414.697500
910,2000-02-15,18926,1,414.697500
910,2000-02-15,19808,1,414.697500
910,2000-02-15,23415,1,414.697500
910,2000-02-15,26554,1,414.697500
910,2000-02-15,27858,1,414.697500
910,2000-02-15,28081,1,414.697500
910,2000-02-15,29039,1,414.697500
910,2000-02-15,29307,1,414.697500
910,2000-02-15,33569,1,414.697500
910,2000-02-15,33772,1,414.697500
910,2000-02-15,38401,1,414.697500
910,2000-02-15,39339,1,414.697500
910,2000-02-15,39564,1,414.697500
910,2000-02-15,43430,1,414.697500
910,2000-02-15,43506,1,414.697500
910,2000-02-15,45227,1,414.697500
910,2000-02-15,46060,1,414.697500
910,2000-02-15,66025,1,414.697500
910,2000-02-15,67230,2,829.395000
910,2000-02-15,70515,1,414.697500
910,2000-02-15,70808,1,414.697500
910,2000-02-15,71044,1,414.697500
910,2000-02-15,76008,1,414.697500
910,2000-02-15,81005,1,414.697500
910,2000-02-15,90503,1,414.697500
910,2000-02-15,92055,1,414.697500
910,2000-02-15,92109,2,829.395000
910,2000-02-15,92345,1,414.697500
910,2000-02-15,94080,1,414.697500
910,2000-02-15,94538,1,414.697500
910,2000-02-15,95135,1,414.697500
914,2000-02-15,08822,1,603.697500
914,2000-02-15,28518,1,577.447500
914,2000-02-15,28655,1,603.697500
914,2000-02-15,37042,1,603.697500
914,2000-02-15,52761,1,603.697500
914,2000-02-15,95131,1,577.447500
921,2000-02-15,07508,1,524.947500
921,2000-02-15,10469,1,524.947500
921,2000-02-15,13027,1,524.947500
921,2000-02-15,13783,1,524.947500
921,2000-02-15,24095,1,524.947500
921,2000-02-15,27520,1,524.947500
921,2000-02-15,28111,2,1049.895000
921,2000-02-15,30296,1,524.947500
921,2000-02-15,31905,1,524.947500
921,2000-02-15,33014,1,524.947500
921,2000-02-15,41164,1,524.947500
921,2000-02-15,48034,1,524.947500
921,2000-02-15,72103,1,524.947500
921,2000-02-15,77065,1,524.947500
921,2000-02-15,77450,1,524.947500
921,2000-02-15,80221,1,524.947500
921,2000-02-15,94015,2,1049.895000
921,2000-02-15,95136,1,524.947500
922,2000-02-15,27410,1,472.447500
922,2000-02-15,29860,1,472.447500
922,2000-02-15,44256,1,472.447500
922,2000-02-15,45373,1,472.447500
922,2000-02-15,55418,1,472.447500
922,2000-02-15,69024,1,472.447500
922,2000-02-15,77064,1,472.447500
922,2000-02-15,77459,1,472.447500
922,2000-02-15,80233,1,472.447500
922,2000-02-15,80601,1,472.447500
932,2000-02-15,48708,1,430.447500
932,2000-02-15,64093,1,430.447500
935,2000-02-15,75068,1,488.197500
935,2000-02-15,97123,1,488.197500
936,2000-02-15,07927,1,498.697500
936,2000-02-15,16652,1,498.697500
936,2000-02-15,27801,1,498.697500
936,2000-02-15,45660,1,498.697500
936,2000-02-15,60563,1,498.697500
936,2000-02-15,75040,1,498.697500
936,2000-02-15,80503,1,498.697500
936,2000-02-15,85007,1,498.697500
936,2000-02-15,90277,1,498.697500
936,2000-02-15,94610,1,498.697500
936,2000-02-15,97217,1,498.697500
940,2000-02-15,07030,1,671.947500
940,2000-02-15,28211,1,671.947500
940,2000-02-15,32901,1,671.947500
940,2000-02-15,34667,1,687.697500
940,2000-02-15,35968,1,687.697500
940,2000-02-15,37205,1,687.697500
940,2000-02-15,48114,1,687.697500
940,2000-02-15,60618,1,687.697500
940,2000-02-15,68005,1,687.697500
940,2000-02-15,85204,1,671.947500
940,2000-02-15,92626,1,671.947500
940,2000-02-15,98682,1,671.947500
952,2000-02-15,63935,1,299.197500
952,2000-02-15,78704,1,262.447500
952,2000-02-15,90046,1,262.447500
962,2000-02-15,06850,1,509.197500
962,2000-02-15,30135,1,524.947500
962,2000-02-15,31002,1,524.947500
962,2000-02-15,32812,1,524.947500
962,2000-02-15,42431,1,524.947500
962,2000-02-15,60010,1,524.947500
962,2000-02-15,73069,1,524.947500
962,2000-02-15,75050,1,524.947500
962,2000-02-15,89502,1,524.947500
962,2000-02-15,91722,1,509.197500
962,2000-02-15,92397,1,524.947500
962,2000-02-15,95020,1,524.947500
964,2000-02-15,23606,1,346.447500
964,2000-02-15,28024,1,346.447500
964,2000-02-15,29714,1,356.947500
964,2000-02-15,32210,1,356.947500
964,2000-02-15,33155,1,356.947500
964,2000-02-15,33433,1,356.947500
964,2000-02-15,34240,1,356.947500
964,2000-02-15,34787,1,346.447500
964,2000-02-15,60110,1,346.447500
964,2000-02-15,64152,1,346.447500
964,2000-02-15,75093,2,703.395000
964,2000-02-15,77429,1,346.447500
964,2000-02-15,78504,1,356.947500
964,2000-02-15,81504,1,356.947500
964,2000-02-15,90242,1,356.947500
964,2000-02-15,90731,1,356.947500
964,2000-02-15,95672,1,330.697500
964,2000-02-15,98926,1,346.447500
979,2000-02-15,11787,1,393.697500
979,2000-02-15,30215,1,409.447500
979,2000-02-15,33415,1,409.447500
